Bits,Epsilon,HammingWeight,Multiplications,Time,Algorithm,Set,Mode,Iterations,IsPrime,nMod4
1237,-1,1237,0,1.382151E-03,mpz_probab_prime_p,Mersenne numbers,prep,1484,0,3
1237,-1,1237,0,1.357337E-03,mpz_probab_prime_p,Mersenne numbers,prep,1484,0,3
1237,-1,1237,0,1.354096E-03,mpz_probab_prime_p,Mersenne numbers,prep,1484,0,3
1237,-1,1237,0,1.377078E-03,mpz_probab_prime_p,Mersenne numbers,prep,1484,0,3
1237,-1,1237,0,1.359933E-03,mpz_probab_prime_p,Mersenne numbers,prep,1484,0,3
1237,-1,1237,0,1.356245E-03,mpz_probab_prime_p,Mersenne numbers,prep,1484,0,3
1237,-1,1237,0,1.358243E-03,mpz_probab_prime_p,Mersenne numbers,prep,1484,0,3
1237,-1,1237,0,1.375036E-03,mpz_probab_prime_p,Mersenne numbers,prep,1484,0,3
1249,-1,1249,0,1.373592E-03,mpz_probab_prime_p,Mersenne numbers,prep,1459,0,3
1249,-1,1249,0,1.370604E-03,mpz_probab_prime_p,Mersenne numbers,prep,1459,0,3
1249,-1,1249,0,1.394635E-03,mpz_probab_prime_p,Mersenne numbers,prep,1459,0,3
1249,-1,1249,0,1.373138E-03,mpz_probab_prime_p,Mersenne numbers,prep,1459,0,3
1249,-1,1249,0,1.372691E-03,mpz_probab_prime_p,Mersenne numbers,prep,1459,0,3
1249,-1,1249,0,1.387434E-03,mpz_probab_prime_p,Mersenne numbers,prep,1459,0,3
1249,-1,1249,0,1.382276E-03,mpz_probab_prime_p,Mersenne numbers,prep,1459,0,3
1249,-1,1249,0,1.373698E-03,mpz_probab_prime_p,Mersenne numbers,prep,1459,0,3
1249,-1,1249,0,1.370142E-03,mpz_probab_prime_p,Mersenne numbers,prep,1459,0,3
1249,-1,1249,0,1.396559E-03,mpz_probab_prime_p,Mersenne numbers,prep,1459,0,3
1259,-1,1259,0,1.387183E-03,mpz_probab_prime_p,Mersenne numbers,prep,1412,0,3
1259,-1,1259,0,1.382605E-03,mpz_probab_prime_p,Mersenne numbers,prep,1412,0,3
1259,-1,1259,0,1.408707E-03,mpz_probab_prime_p,Mersenne numbers,prep,1412,0,3
1259,-1,1259,0,1.387753E-03,mpz_probab_prime_p,Mersenne numbers,prep,1412,0,3
1259,-1,1259,0,1.385880E-03,mpz_probab_prime_p,Mersenne numbers,prep,1412,0,3
1259,-1,1259,0,1.393458E-03,mpz_probab_prime_p,Mersenne numbers,prep,1412,0,3
1259,-1,1259,0,1.401816E-03,mpz_probab_prime_p,Mersenne numbers,prep,1412,0,3
1259,-1,1259,0,1.387894E-03,mpz_probab_prime_p,Mersenne numbers,prep,1412,0,3
1259,-1,1259,0,1.384803E-03,mpz_probab_prime_p,Mersenne numbers,prep,1412,0,3
1259,-1,1259,0,1.410081E-03,mpz_probab_prime_p,Mersenne numbers,prep,1412,0,3
1277,-1,1277,0,1.405203E-03,mpz_probab_prime_p,Mersenne numbers,prep,1435,0,3
1277,-1,1277,0,1.401929E-03,mpz_probab_prime_p,Mersenne numbers,prep,1435,0,3
1277,-1,1277,0,1.415895E-03,mpz_probab_prime_p,Mersenne numbers,prep,1435,0,3
1277,-1,1277,0,1.410579E-03,mpz_probab_prime_p,Mersenne numbers,prep,1435,0,3
1277,-1,1277,0,1.401034E-03,mpz_probab_prime_p,Mersenne numbers,prep,1435,0,3
1277,-1,1277,0,1.401309E-03,mpz_probab_prime_p,Mersenne numbers,prep,1435,0,3
1277,-1,1277,0,1.423946E-03,mpz_probab_prime_p,Mersenne numbers,prep,1435,0,3
1277,-1,1277,0,1.403438E-03,mpz_probab_prime_p,Mersenne numbers,prep,1435,0,3
1277,-1,1277,0,1.399995E-03,mpz_probab_prime_p,Mersenne numbers,prep,1435,0,3
1277,-1,1277,0,1.424436E-03,mpz_probab_prime_p,Mersenne numbers,prep,1435,0,3
1279,-1,1279,0,1.407545E-03,mpz_probab_prime_p,Mersenne numbers,prep,1428,1428,3
1279,-1,1279,0,1.404897E-03,mpz_probab_prime_p,Mersenne numbers,prep,1428,1428,3
1279,-1,1279,0,1.418000E-03,mpz_probab_prime_p,Mersenne numbers,prep,1428,1428,3
1279,-1,1279,0,1.418991E-03,mpz_probab_prime_p,Mersenne numbers,prep,1428,1428,3
1279,-1,1279,0,1.405268E-03,mpz_probab_prime_p,Mersenne numbers,prep,1428,1428,3
1279,-1,1279,0,1.405242E-03,mpz_probab_prime_p,Mersenne numbers,prep,1428,1428,3
1279,-1,1279,0,1.432881E-03,mpz_probab_prime_p,Mersenne numbers,prep,1428,1428,3
1279,-1,1279,0,1.408740E-03,mpz_probab_prime_p,Mersenne numbers,prep,1428,1428,3
1279,-1,1279,0,1.404511E-03,mpz_probab_prime_p,Mersenne numbers,prep,1428,1428,3
1279,-1,1279,0,1.423020E-03,mpz_probab_prime_p,Mersenne numbers,prep,1428,1428,3
1283,-1,1283,0,1.557206E-03,mpz_probab_prime_p,Mersenne numbers,prep,1294,0,3
1283,-1,1283,0,1.550850E-03,mpz_probab_prime_p,Mersenne numbers,prep,1294,0,3
1283,-1,1283,0,1.559480E-03,mpz_probab_prime_p,Mersenne numbers,prep,1294,0,3
1283,-1,1283,0,1.569368E-03,mpz_probab_prime_p,Mersenne numbers,prep,1294,0,3
1283,-1,1283,0,1.552119E-03,mpz_probab_prime_p,Mersenne numbers,prep,1294,0,3
1283,-1,1283,0,1.550275E-03,mpz_probab_prime_p,Mersenne numbers,prep,1294,0,3
1283,-1,1283,0,1.578370E-03,mpz_probab_prime_p,Mersenne numbers,prep,1294,0,3
1283,-1,1283,0,1.553209E-03,mpz_probab_prime_p,Mersenne numbers,prep,1294,0,3
1283,-1,1283,0,1.548607E-03,mpz_probab_prime_p,Mersenne numbers,prep,1294,0,3
1283,-1,1283,0,1.564978E-03,mpz_probab_prime_p,Mersenne numbers,prep,1294,0,3
1289,-1,1289,0,1.571211E-03,mpz_probab_prime_p,Mersenne numbers,prep,1234,0,3
1289,-1,1289,0,1.561439E-03,mpz_probab_prime_p,Mersenne numbers,prep,1234,0,3
1289,-1,1289,0,1.560102E-03,mpz_probab_prime_p,Mersenne numbers,prep,1234,0,3
1289,-1,1289,0,1.589519E-03,mpz_probab_prime_p,Mersenne numbers,prep,1234,0,3
1289,-1,1289,0,1.562723E-03,mpz_probab_prime_p,Mersenne numbers,prep,1234,0,3
1289,-1,1289,0,1.561168E-03,mpz_probab_prime_p,Mersenne numbers,prep,1234,0,3
1289,-1,1289,0,1.579046E-03,mpz_probab_prime_p,Mersenne numbers,prep,1234,0,3
1289,-1,1289,0,1.571001E-03,mpz_probab_prime_p,Mersenne numbers,prep,1234,0,3
1289,-1,1289,0,1.562213E-03,mpz_probab_prime_p,Mersenne numbers,prep,1234,0,3
1289,-1,1289,0,1.560474E-03,mpz_probab_prime_p,Mersenne numbers,prep,1234,0,3
1291,-1,1291,0,1.582063E-03,mpz_probab_prime_p,Mersenne numbers,prep,1266,0,3
1291,-1,1291,0,1.558865E-03,mpz_probab_prime_p,Mersenne numbers,prep,1266,0,3
1291,-1,1291,0,1.557295E-03,mpz_probab_prime_p,Mersenne numbers,prep,1266,0,3
1291,-1,1291,0,1.586259E-03,mpz_probab_prime_p,Mersenne numbers,prep,1266,0,3
1291,-1,1291,0,1.559865E-03,mpz_probab_prime_p,Mersenne numbers,prep,1266,0,3
1291,-1,1291,0,1.558457E-03,mpz_probab_prime_p,Mersenne numbers,prep,1266,0,3
1291,-1,1291,0,1.561746E-03,mpz_probab_prime_p,Mersenne numbers,prep,1266,0,3
1291,-1,1291,0,1.581612E-03,mpz_probab_prime_p,Mersenne numbers,prep,1266,0,3
1291,-1,1291,0,1.558273E-03,mpz_probab_prime_p,Mersenne numbers,prep,1266,0,3
1291,-1,1291,0,1.555813E-03,mpz_probab_prime_p,Mersenne numbers,prep,1266,0,3
1297,-1,1297,0,1.596896E-03,mpz_probab_prime_p,Mersenne numbers,prep,1265,0,3
1297,-1,1297,0,1.574545E-03,mpz_probab_prime_p,Mersenne numbers,prep,1265,0,3
1297,-1,1297,0,1.566369E-03,mpz_probab_prime_p,Mersenne numbers,prep,1265,0,3
1297,-1,1297,0,1.577543E-03,mpz_probab_prime_p,Mersenne numbers,prep,1265,0,3
1297,-1,1297,0,1.586260E-03,mpz_probab_prime_p,Mersenne numbers,prep,1265,0,3
1297,-1,1297,0,1.568689E-03,mpz_probab_prime_p,Mersenne numbers,prep,1265,0,3
1297,-1,1297,0,1.566645E-03,mpz_probab_prime_p,Mersenne numbers,prep,1265,0,3
1297,-1,1297,0,1.594916E-03,mpz_probab_prime_p,Mersenne numbers,prep,1265,0,3
1297,-1,1297,0,1.569945E-03,mpz_probab_prime_p,Mersenne numbers,prep,1265,0,3
1297,-1,1297,0,1.569852E-03,mpz_probab_prime_p,Mersenne numbers,prep,1265,0,3
1301,-1,1301,0,1.649215E-03,mpz_probab_prime_p,Mersenne numbers,prep,1260,0,3
1301,-1,1301,0,1.579229E-03,mpz_probab_prime_p,Mersenne numbers,prep,1260,0,3
1301,-1,1301,0,1.571089E-03,mpz_probab_prime_p,Mersenne numbers,prep,1260,0,3
1301,-1,1301,0,1.572494E-03,mpz_probab_prime_p,Mersenne numbers,prep,1260,0,3
1301,-1,1301,0,1.596177E-03,mpz_probab_prime_p,Mersenne numbers,prep,1260,0,3
1301,-1,1301,0,1.574034E-03,mpz_probab_prime_p,Mersenne numbers,prep,1260,0,3
1301,-1,1301,0,1.571478E-03,mpz_probab_prime_p,Mersenne numbers,prep,1260,0,3
1301,-1,1301,0,1.597368E-03,mpz_probab_prime_p,Mersenne numbers,prep,1260,0,3
1301,-1,1301,0,1.573443E-03,mpz_probab_prime_p,Mersenne numbers,prep,1260,0,3
1301,-1,1301,0,1.571538E-03,mpz_probab_prime_p,Mersenne numbers,prep,1260,0,3
1303,-1,1303,0,1.586265E-03,mpz_probab_prime_p,Mersenne numbers,prep,1254,0,3
1303,-1,1303,0,1.598500E-03,mpz_probab_prime_p,Mersenne numbers,prep,1254,0,3
1303,-1,1303,0,1.577916E-03,mpz_probab_prime_p,Mersenne numbers,prep,1254,0,3
1303,-1,1303,0,1.577093E-03,mpz_probab_prime_p,Mersenne numbers,prep,1254,0,3
1303,-1,1303,0,1.605295E-03,mpz_probab_prime_p,Mersenne numbers,prep,1254,0,3
1303,-1,1303,0,1.586635E-03,mpz_probab_prime_p,Mersenne numbers,prep,1254,0,3
1303,-1,1303,0,1.578334E-03,mpz_probab_prime_p,Mersenne numbers,prep,1254,0,3
1303,-1,1303,0,1.589110E-03,mpz_probab_prime_p,Mersenne numbers,prep,1254,0,3
1303,-1,1303,0,1.594569E-03,mpz_probab_prime_p,Mersenne numbers,prep,1254,0,3
1303,-1,1303,0,1.578061E-03,mpz_probab_prime_p,Mersenne numbers,prep,1254,0,3
1307,-1,1307,0,1.582366E-03,mpz_probab_prime_p,Mersenne numbers,prep,1253,0,3
1307,-1,1307,0,1.611891E-03,mpz_probab_prime_p,Mersenne numbers,prep,1253,0,3
1307,-1,1307,0,1.584694E-03,mpz_probab_prime_p,Mersenne numbers,prep,1253,0,3
1307,-1,1307,0,1.582589E-03,mpz_probab_prime_p,Mersenne numbers,prep,1253,0,3
1307,-1,1307,0,1.603076E-03,mpz_probab_prime_p,Mersenne numbers,prep,1253,0,3
1307,-1,1307,0,1.593003E-03,mpz_probab_prime_p,Mersenne numbers,prep,1253,0,3
1307,-1,1307,0,1.583994E-03,mpz_probab_prime_p,Mersenne numbers,prep,1253,0,3
1307,-1,1307,0,1.581876E-03,mpz_probab_prime_p,Mersenne numbers,prep,1253,0,3
1307,-1,1307,0,1.613242E-03,mpz_probab_prime_p,Mersenne numbers,prep,1253,0,3
1307,-1,1307,0,1.680100E-03,mpz_probab_prime_p,Mersenne numbers,prep,1253,0,3
1319,-1,1319,0,1.960384E-03,mpz_probab_prime_p,Mersenne numbers,prep,915,0,3
1319,-1,1319,0,1.920539E-03,mpz_probab_prime_p,Mersenne numbers,prep,915,0,3
1319,-1,1319,0,1.606139E-03,mpz_probab_prime_p,Mersenne numbers,prep,915,0,3
1319,-1,1319,0,1.594700E-03,mpz_probab_prime_p,Mersenne numbers,prep,915,0,3
1319,-1,1319,0,1.594648E-03,mpz_probab_prime_p,Mersenne numbers,prep,915,0,3
1319,-1,1319,0,1.590136E-03,mpz_probab_prime_p,Mersenne numbers,prep,915,0,3
1319,-1,1319,0,1.631723E-03,mpz_probab_prime_p,Mersenne numbers,prep,915,0,3
1319,-1,1319,0,1.599301E-03,mpz_probab_prime_p,Mersenne numbers,prep,915,0,3
1319,-1,1319,0,1.594432E-03,mpz_probab_prime_p,Mersenne numbers,prep,915,0,3
1319,-1,1319,0,1.592118E-03,mpz_probab_prime_p,Mersenne numbers,prep,915,0,3
1321,-1,1321,0,1.624536E-03,mpz_probab_prime_p,Mersenne numbers,prep,1256,0,3
1321,-1,1321,0,1.596896E-03,mpz_probab_prime_p,Mersenne numbers,prep,1256,0,3
1321,-1,1321,0,1.595144E-03,mpz_probab_prime_p,Mersenne numbers,prep,1256,0,3
1321,-1,1321,0,1.604061E-03,mpz_probab_prime_p,Mersenne numbers,prep,1256,0,3
1321,-1,1321,0,1.612549E-03,mpz_probab_prime_p,Mersenne numbers,prep,1256,0,3
1321,-1,1321,0,1.597185E-03,mpz_probab_prime_p,Mersenne numbers,prep,1256,0,3
1321,-1,1321,0,1.594431E-03,mpz_probab_prime_p,Mersenne numbers,prep,1256,0,3
1321,-1,1321,0,1.620715E-03,mpz_probab_prime_p,Mersenne numbers,prep,1256,0,3
1321,-1,1321,0,1.599171E-03,mpz_probab_prime_p,Mersenne numbers,prep,1256,0,3
1321,-1,1321,0,1.598135E-03,mpz_probab_prime_p,Mersenne numbers,prep,1256,0,3
1327,-1,1327,0,1.621543E-03,mpz_probab_prime_p,Mersenne numbers,prep,1222,0,3
1327,-1,1327,0,1.619514E-03,mpz_probab_prime_p,Mersenne numbers,prep,1222,0,3
1327,-1,1327,0,1.609466E-03,mpz_probab_prime_p,Mersenne numbers,prep,1222,0,3
1327,-1,1327,0,1.607547E-03,mpz_probab_prime_p,Mersenne numbers,prep,1222,0,3
1327,-1,1327,0,1.637708E-03,mpz_probab_prime_p,Mersenne numbers,prep,1222,0,3
1327,-1,1327,0,1.607609E-03,mpz_probab_prime_p,Mersenne numbers,prep,1222,0,3
1327,-1,1327,0,1.605924E-03,mpz_probab_prime_p,Mersenne numbers,prep,1222,0,3
1327,-1,1327,0,1.622730E-03,mpz_probab_prime_p,Mersenne numbers,prep,1222,0,3
1327,-1,1327,0,1.617709E-03,mpz_probab_prime_p,Mersenne numbers,prep,1222,0,3
1327,-1,1327,0,1.607042E-03,mpz_probab_prime_p,Mersenne numbers,prep,1222,0,3
1361,-1,1361,0,1.793503E-03,mpz_probab_prime_p,Mersenne numbers,prep,1119,0,3
1361,-1,1361,0,1.818874E-03,mpz_probab_prime_p,Mersenne numbers,prep,1119,0,3
1361,-1,1361,0,1.794546E-03,mpz_probab_prime_p,Mersenne numbers,prep,1119,0,3
1361,-1,1361,0,1.792877E-03,mpz_probab_prime_p,Mersenne numbers,prep,1119,0,3
1361,-1,1361,0,1.822288E-03,mpz_probab_prime_p,Mersenne numbers,prep,1119,0,3
1361,-1,1361,0,1.793678E-03,mpz_probab_prime_p,Mersenne numbers,prep,1119,0,3
1361,-1,1361,0,1.791417E-03,mpz_probab_prime_p,Mersenne numbers,prep,1119,0,3
1361,-1,1361,0,1.803412E-03,mpz_probab_prime_p,Mersenne numbers,prep,1119,0,3
1361,-1,1361,0,1.844531E-03,mpz_probab_prime_p,Mersenne numbers,prep,1119,0,3
1361,-1,1361,0,1.792890E-03,mpz_probab_prime_p,Mersenne numbers,prep,1119,0,3
1367,-1,1367,0,1.798124E-03,mpz_probab_prime_p,Mersenne numbers,prep,1091,0,3
1367,-1,1367,0,1.826750E-03,mpz_probab_prime_p,Mersenne numbers,prep,1091,0,3
1367,-1,1367,0,1.804091E-03,mpz_probab_prime_p,Mersenne numbers,prep,1091,0,3
1367,-1,1367,0,1.801268E-03,mpz_probab_prime_p,Mersenne numbers,prep,1091,0,3
1367,-1,1367,0,1.821780E-03,mpz_probab_prime_p,Mersenne numbers,prep,1091,0,3
1367,-1,1367,0,1.813942E-03,mpz_probab_prime_p,Mersenne numbers,prep,1091,0,3
1367,-1,1367,0,1.803482E-03,mpz_probab_prime_p,Mersenne numbers,prep,1091,0,3
1367,-1,1367,0,1.799888E-03,mpz_probab_prime_p,Mersenne numbers,prep,1091,0,3
1367,-1,1367,0,1.833038E-03,mpz_probab_prime_p,Mersenne numbers,prep,1091,0,3
1367,-1,1367,0,1.805329E-03,mpz_probab_prime_p,Mersenne numbers,prep,1091,0,3
1373,-1,1373,0,1.818239E-03,mpz_probab_prime_p,Mersenne numbers,prep,1111,0,3
1373,-1,1373,0,1.845528E-03,mpz_probab_prime_p,Mersenne numbers,prep,1111,0,3
1373,-1,1373,0,1.833284E-03,mpz_probab_prime_p,Mersenne numbers,prep,1111,0,3
1373,-1,1373,0,1.818660E-03,mpz_probab_prime_p,Mersenne numbers,prep,1111,0,3
1373,-1,1373,0,1.871171E-03,mpz_probab_prime_p,Mersenne numbers,prep,1111,0,3
1373,-1,1373,0,1.924799E-03,mpz_probab_prime_p,Mersenne numbers,prep,1111,0,3
1373,-1,1373,0,1.923839E-03,mpz_probab_prime_p,Mersenne numbers,prep,1111,0,3
1373,-1,1373,0,1.818621E-03,mpz_probab_prime_p,Mersenne numbers,prep,1111,0,3
1373,-1,1373,0,1.867489E-03,mpz_probab_prime_p,Mersenne numbers,prep,1111,0,3
1373,-1,1373,0,1.839594E-03,mpz_probab_prime_p,Mersenne numbers,prep,1111,0,3
1381,-1,1381,0,1.854020E-03,mpz_probab_prime_p,Mersenne numbers,prep,1104,0,3
1381,-1,1381,0,1.997240E-03,mpz_probab_prime_p,Mersenne numbers,prep,1104,0,3
1381,-1,1381,0,1.867629E-03,mpz_probab_prime_p,Mersenne numbers,prep,1104,0,3
1381,-1,1381,0,1.841468E-03,mpz_probab_prime_p,Mersenne numbers,prep,1104,0,3
1381,-1,1381,0,1.878343E-03,mpz_probab_prime_p,Mersenne numbers,prep,1104,0,3
1381,-1,1381,0,1.968162E-03,mpz_probab_prime_p,Mersenne numbers,prep,1104,0,3
1381,-1,1381,0,1.848912E-03,mpz_probab_prime_p,Mersenne numbers,prep,1104,0,3
1381,-1,1381,0,1.840430E-03,mpz_probab_prime_p,Mersenne numbers,prep,1104,0,3
1381,-1,1381,0,2.012518E-03,mpz_probab_prime_p,Mersenne numbers,prep,1104,0,3
1381,-1,1381,0,1.852895E-03,mpz_probab_prime_p,Mersenne numbers,prep,1104,0,3
1399,-1,1399,0,1.857597E-03,mpz_probab_prime_p,Mersenne numbers,prep,1089,0,3
1399,-1,1399,0,1.864190E-03,mpz_probab_prime_p,Mersenne numbers,prep,1089,0,3
1399,-1,1399,0,1.864490E-03,mpz_probab_prime_p,Mersenne numbers,prep,1089,0,3
1399,-1,1399,0,1.840373E-03,mpz_probab_prime_p,Mersenne numbers,prep,1089,0,3
1399,-1,1399,0,1.842846E-03,mpz_probab_prime_p,Mersenne numbers,prep,1089,0,3
1399,-1,1399,0,1.869627E-03,mpz_probab_prime_p,Mersenne numbers,prep,1089,0,3
1399,-1,1399,0,1.846708E-03,mpz_probab_prime_p,Mersenne numbers,prep,1089,0,3
1399,-1,1399,0,1.841636E-03,mpz_probab_prime_p,Mersenne numbers,prep,1089,0,3
1399,-1,1399,0,1.875491E-03,mpz_probab_prime_p,Mersenne numbers,prep,1089,0,3
1399,-1,1399,0,1.843755E-03,mpz_probab_prime_p,Mersenne numbers,prep,1089,0,3
1409,-1,1409,0,1.980497E-03,mpz_probab_prime_p,Mersenne numbers,prep,1014,0,3
1409,-1,1409,0,1.999776E-03,mpz_probab_prime_p,Mersenne numbers,prep,1014,0,3
1409,-1,1409,0,1.995443E-03,mpz_probab_prime_p,Mersenne numbers,prep,1014,0,3
1409,-1,1409,0,1.981868E-03,mpz_probab_prime_p,Mersenne numbers,prep,1014,0,3
1409,-1,1409,0,1.979496E-03,mpz_probab_prime_p,Mersenne numbers,prep,1014,0,3
1409,-1,1409,0,2.014876E-03,mpz_probab_prime_p,Mersenne numbers,prep,1014,0,3
1409,-1,1409,0,1.986150E-03,mpz_probab_prime_p,Mersenne numbers,prep,1014,0,3
1409,-1,1409,0,1.981573E-03,mpz_probab_prime_p,Mersenne numbers,prep,1014,0,3
1409,-1,1409,0,2.011477E-03,mpz_probab_prime_p,Mersenne numbers,prep,1014,0,3
1409,-1,1409,0,1.987223E-03,mpz_probab_prime_p,Mersenne numbers,prep,1014,0,3
1423,-1,1423,0,2.159411E-03,mpz_probab_prime_p,Mersenne numbers,prep,930,0,3
1423,-1,1423,0,2.175319E-03,mpz_probab_prime_p,Mersenne numbers,prep,930,0,3
1423,-1,1423,0,2.179724E-03,mpz_probab_prime_p,Mersenne numbers,prep,930,0,3
1423,-1,1423,0,2.162985E-03,mpz_probab_prime_p,Mersenne numbers,prep,930,0,3
1423,-1,1423,0,2.158126E-03,mpz_probab_prime_p,Mersenne numbers,prep,930,0,3
1423,-1,1423,0,2.195868E-03,mpz_probab_prime_p,Mersenne numbers,prep,930,0,3
1423,-1,1423,0,2.166810E-03,mpz_probab_prime_p,Mersenne numbers,prep,930,0,3
1423,-1,1423,0,2.159393E-03,mpz_probab_prime_p,Mersenne numbers,prep,930,0,3
1423,-1,1423,0,2.182914E-03,mpz_probab_prime_p,Mersenne numbers,prep,930,0,3
1423,-1,1423,0,2.169636E-03,mpz_probab_prime_p,Mersenne numbers,prep,930,0,3
1427,-1,1427,0,2.020628E-03,mpz_probab_prime_p,Mersenne numbers,prep,991,0,3
1427,-1,1427,0,2.031105E-03,mpz_probab_prime_p,Mersenne numbers,prep,991,0,3
1427,-1,1427,0,2.051497E-03,mpz_probab_prime_p,Mersenne numbers,prep,991,0,3
1427,-1,1427,0,2.023318E-03,mpz_probab_prime_p,Mersenne numbers,prep,991,0,3
1427,-1,1427,0,2.022075E-03,mpz_probab_prime_p,Mersenne numbers,prep,991,0,3
1427,-1,1427,0,2.057577E-03,mpz_probab_prime_p,Mersenne numbers,prep,991,0,3
1427,-1,1427,0,2.027885E-03,mpz_probab_prime_p,Mersenne numbers,prep,991,0,3
1427,-1,1427,0,2.022522E-03,mpz_probab_prime_p,Mersenne numbers,prep,991,0,3
1427,-1,1427,0,2.038527E-03,mpz_probab_prime_p,Mersenne numbers,prep,991,0,3
1427,-1,1427,0,2.041330E-03,mpz_probab_prime_p,Mersenne numbers,prep,991,0,3
1429,-1,1429,0,2.009317E-03,mpz_probab_prime_p,Mersenne numbers,prep,1000,0,3
1429,-1,1429,0,2.009365E-03,mpz_probab_prime_p,Mersenne numbers,prep,1000,0,3
1429,-1,1429,0,2.051902E-03,mpz_probab_prime_p,Mersenne numbers,prep,1000,0,3
1429,-1,1429,0,2.011245E-03,mpz_probab_prime_p,Mersenne numbers,prep,1000,0,3
1429,-1,1429,0,2.007708E-03,mpz_probab_prime_p,Mersenne numbers,prep,1000,0,3
1429,-1,1429,0,2.041168E-03,mpz_probab_prime_p,Mersenne numbers,prep,1000,0,3
1429,-1,1429,0,2.019194E-03,mpz_probab_prime_p,Mersenne numbers,prep,1000,0,3
1429,-1,1429,0,2.007977E-03,mpz_probab_prime_p,Mersenne numbers,prep,1000,0,3
1429,-1,1429,0,2.017451E-03,mpz_probab_prime_p,Mersenne numbers,prep,1000,0,3
1429,-1,1429,0,2.033101E-03,mpz_probab_prime_p,Mersenne numbers,prep,1000,0,3
1433,-1,1433,0,2.017654E-03,mpz_probab_prime_p,Mersenne numbers,prep,998,0,3
1433,-1,1433,0,2.014928E-03,mpz_probab_prime_p,Mersenne numbers,prep,998,0,3
1433,-1,1433,0,2.054336E-03,mpz_probab_prime_p,Mersenne numbers,prep,998,0,3
1433,-1,1433,0,2.020167E-03,mpz_probab_prime_p,Mersenne numbers,prep,998,0,3
1433,-1,1433,0,2.013292E-03,mpz_probab_prime_p,Mersenne numbers,prep,998,0,3
1433,-1,1433,0,2.042781E-03,mpz_probab_prime_p,Mersenne numbers,prep,998,0,3
1433,-1,1433,0,2.027427E-03,mpz_probab_prime_p,Mersenne numbers,prep,998,0,3
1433,-1,1433,0,2.014954E-03,mpz_probab_prime_p,Mersenne numbers,prep,998,0,3
1433,-1,1433,0,2.018702E-03,mpz_probab_prime_p,Mersenne numbers,prep,998,0,3
1433,-1,1433,0,2.046417E-03,mpz_probab_prime_p,Mersenne numbers,prep,998,0,3
1439,-1,1439,0,2.027141E-03,mpz_probab_prime_p,Mersenne numbers,prep,971,0,3
1439,-1,1439,0,2.021331E-03,mpz_probab_prime_p,Mersenne numbers,prep,971,0,3
1439,-1,1439,0,2.063989E-03,mpz_probab_prime_p,Mersenne numbers,prep,971,0,3
1439,-1,1439,0,2.029389E-03,mpz_probab_prime_p,Mersenne numbers,prep,971,0,3
1439,-1,1439,0,2.024183E-03,mpz_probab_prime_p,Mersenne numbers,prep,971,0,3
1439,-1,1439,0,2.036709E-03,mpz_probab_prime_p,Mersenne numbers,prep,971,0,3
1439,-1,1439,0,2.361051E-03,mpz_probab_prime_p,Mersenne numbers,prep,971,0,3
1439,-1,1439,0,2.024023E-03,mpz_probab_prime_p,Mersenne numbers,prep,971,0,3
1439,-1,1439,0,2.021212E-03,mpz_probab_prime_p,Mersenne numbers,prep,971,0,3
1439,-1,1439,0,2.060807E-03,mpz_probab_prime_p,Mersenne numbers,prep,971,0,3
1447,-1,1447,0,2.039565E-03,mpz_probab_prime_p,Mersenne numbers,prep,987,0,3
1447,-1,1447,0,2.032393E-03,mpz_probab_prime_p,Mersenne numbers,prep,987,0,3
1447,-1,1447,0,2.063522E-03,mpz_probab_prime_p,Mersenne numbers,prep,987,0,3
1447,-1,1447,0,2.036660E-03,mpz_probab_prime_p,Mersenne numbers,prep,987,0,3
1447,-1,1447,0,2.032950E-03,mpz_probab_prime_p,Mersenne numbers,prep,987,0,3
1447,-1,1447,0,2.044582E-03,mpz_probab_prime_p,Mersenne numbers,prep,987,0,3
1447,-1,1447,0,2.056139E-03,mpz_probab_prime_p,Mersenne numbers,prep,987,0,3
1447,-1,1447,0,2.033280E-03,mpz_probab_prime_p,Mersenne numbers,prep,987,0,3
1447,-1,1447,0,2.035252E-03,mpz_probab_prime_p,Mersenne numbers,prep,987,0,3
1447,-1,1447,0,2.067148E-03,mpz_probab_prime_p,Mersenne numbers,prep,987,0,3
1451,-1,1451,0,2.042021E-03,mpz_probab_prime_p,Mersenne numbers,prep,982,0,3
1451,-1,1451,0,2.037970E-03,mpz_probab_prime_p,Mersenne numbers,prep,982,0,3
1451,-1,1451,0,2.065510E-03,mpz_probab_prime_p,Mersenne numbers,prep,982,0,3
1451,-1,1451,0,2.046872E-03,mpz_probab_prime_p,Mersenne numbers,prep,982,0,3
1451,-1,1451,0,2.038534E-03,mpz_probab_prime_p,Mersenne numbers,prep,982,0,3
1451,-1,1451,0,2.042859E-03,mpz_probab_prime_p,Mersenne numbers,prep,982,0,3
1451,-1,1451,0,2.085400E-03,mpz_probab_prime_p,Mersenne numbers,prep,982,0,3
1451,-1,1451,0,2.040947E-03,mpz_probab_prime_p,Mersenne numbers,prep,982,0,3
1451,-1,1451,0,2.037122E-03,mpz_probab_prime_p,Mersenne numbers,prep,982,0,3
1451,-1,1451,0,2.072406E-03,mpz_probab_prime_p,Mersenne numbers,prep,982,0,3
1453,-1,1453,0,2.048040E-03,mpz_probab_prime_p,Mersenne numbers,prep,985,0,3
1453,-1,1453,0,2.041356E-03,mpz_probab_prime_p,Mersenne numbers,prep,985,0,3
